2	0	0.5	1	1.5	2	2.5	3	3.5	4	4.5	5	5.5	6	6.5	7	7.5	8	8.5	9	9.5	10	10.5	11	11.5	12	12.5	13	13.5	14	14.5	15	15.5	16	16.5	17	17.5	18	18.5	19	19.5	20	20.5	21	21.5	22	22.5	23	23.5	24	24.5	25	25.5	26	26.5	27	27.5	28	28.5	29	29.5	30	30.5	31	31.5	32	32.5	33	33.5	34	34.5	35
0	0.419572	0.416511	0.407728	0.394252	0.377459	0.358738	0.33927	0.319931	0.3013	0.283713	0.267332	0.252201	0.238295	0.225551	0.213876	0.203186	0.193386	0.18439	0.176118	0.168496	0.161459	0.154948	0.148912	0.143303	0.138081	0.13321	0.128659	0.124393	0.120394	0.116635	0.113097	0.109761	0.106612	0.103634	0.100814	0.0981398	0.0956013	0.0931884	0.0908921	0.0887055	0.0866179	0.0846258	0.082722	0.0809008	0.079157	0.0774859	0.0758831	0.0743453	0.0728663	0.0714452	0.0700779	0.0687615	0.0674932	0.0662704	0.0650908	0.0639521	0.0628522	0.0617893	0.0607614	0.059767	0.058805	0.057872	0.0569686	0.0560928	0.0552433	0.0544191	0.053619	0.0528419	0.0520869	0.0513531	0.0506395
0.025	0.410371	0.4073	0.398488	0.385003	0.368256	0.349661	0.330401	0.311339	0.293037	0.27581	0.259803	0.245047	0.231507	0.219111	0.207771	0.197392	0.187883	0.179157	0.171135	0.163745	0.156922	0.150611	0.144758	0.139321	0.134258	0.129535	0.125119	0.120984	0.117105	0.113459	0.110026	0.10679	0.103733	0.100843	0.0981059	0.0955103	0.0930458	0.090703	0.0884732	0.0863486	0.084322	0.082387	0.0805375	0.0787681	0.0770738	0.07545	0.0738924	0.072397	0.0709604	0.069579	0.0682499	0.0669702	0.0657371	0.0645482	0.0634012	0.0622939	0.0612243	0.0601905	0.0591909	0.0582236	0.0572873	0.0563804	0.0555016	0.0546496	0.0538231	0.0530212	0.0522427	0.0514866	0.050752	0.0500379	0.0493435
0.05	0.402459	0.39939	0.390593	0.377158	0.360518	0.342098	0.323075	0.304303	0.286323	0.269435	0.25377	0.239348	0.226129	0.214035	0.202977	0.192861	0.183594	0.175092	0.167275	0.160074	0.153426	0.147274	0.14157	0.136269	0.131332	0.126726	0.122419	0.118385	0.1146	0.111042	0.107691	0.104532	0.101548	0.0987256	0.0960524	0.0935171	0.0911097	0.0888207	0.0866419	0.0845657	0.0825851	0.0806937	0.0788858	0.077156	0.0754995	0.0739117	0.0723885	0.0709262	0.0695211	0.06817	0.0668699	0.0656179	0.0644116	0.0632484	0.0621261	0.0610427	0.059996	0.0589844	0.0580061	0.0570595	0.056143	0.0552553	0.0543951	0.0535611	0.0527521	0.0519671	0.0512049	0.0504647	0.0497454	0.0490462	0.0483664
0.075	0.395425	0.392365	0.383604	0.370247	0.353739	0.335508	0.316727	0.298234	0.280557	0.26398	0.248624	0.234501	0.221565	0.209738	0.198927	0.189038	0.179981	0.171671	0.16403	0.156991	0.150491	0.144476	0.138897	0.133712	0.128882	0.124375	0.12016	0.116212	0.112506	0.109021	0.10574	0.102646	0.0997223	0.096957	0.0943375	0.0918529	0.0894932	0.0872494	0.0851133	0.0830776	0.0811354	0.0792806	0.0775075	0.0758108	0.0741858	0.0726281	0.0711338	0.0696989	0.0683202	0.0669943	0.0657184	0.0644898	0.0633058	0.062164	0.0610624	0.0599988	0.0589713	0.0579782	0.0570177	0.0560882	0.0551884	0.0543167	0.053472	0.052653	0.0518586	0.0510876	0.0503391	0.0496121	0.0489056	0.0482189	0.0475511
0.1	0.389052	0.386008	0.377296	0.364031	0.347666	0.329629	0.311084	0.292857	0.275462	0.259173	0.244098	0.230245	0.217564	0.205974	0.195383	0.185697	0.176825	0.168684	0.1612	0.154303	0.147934	0.142038	0.13657	0.131486	0.12675	0.122329	0.118194	0.11432	0.110684	0.107264	0.104043	0.101005	0.0981348	0.0954192	0.0928465	0.090406	0.0880878	0.0858833	0.0837845	0.081784	0.0798753	0.0780523	0.0763094	0.0746415	0.0730439	0.0715125	0.0700431	0.0686322	0.0672764	0.0659725	0.0647177	0.0635092	0.0623446	0.0612215	0.0601379	0.0590915	0.0580807	0.0571036	0.0561586	0.055244	0.0543586	0.053501	0.0526697	0.0518638	0.051082	0.0503232	0.0495865	0.048871	0.0481757	0.0474998	0.0468425
0.125	0.383208	0.380182	0.371526	0.358361	0.342145	0.324301	0.305984	0.28801	0.270879	0.254855	0.240039	0.226433	0.213984	0.202609	0.192216	0.182712	0.174007	0.166019	0.158674	0.151905	0.145653	0.139865	0.134495	0.129502	0.124849	0.120506	0.116443	0.112635	0.109061	0.105699	0.102532	0.0995441	0.096721	0.0940498	0.0915188	0.0891175	0.0868365	0.084667	0.0826013	0.0806323	0.0787534	0.0769586	0.0752426	0.0736004	0.0720273	0.0705192	0.0690721	0.0676826	0.0663471	0.0650628	0.0638267	0.0626362	0.0614889	0.0603824	0.0593147	0.0582838	0.0572878	0.0563249	0.0553937	0.0544925	0.0536199	0.0527746	0.0519554	0.0511611	0.0503905	0.0496426	0.0489165	0.0482112	0.0475258	0.0468595	0.0462115
0.15	0.377799	0.374792	0.366198	0.353139	0.337072	0.319417	0.301321	0.283587	0.266703	0.250926	0.236348	0.222969	0.210733	0.199555	0.189344	0.180006	0.171453	0.163604	0.156386	0.149733	0.143587	0.137896	0.132616	0.127705	0.123129	0.118856	0.114858	0.11111	0.107592	0.104282	0.101164	0.0982218	0.0954415	0.0928105	0.0903173	0.0879516	0.0857041	0.0835663	0.0815307	0.0795901	0.0777381	0.075969	0.0742774	0.0726584	0.0711074	0.0696204	0.0681935	0.0668232	0.0655063	0.0642396	0.0630205	0.0618463	0.0607146	0.0596232	0.0585699	0.0575529	0.0565703	0.0556204	0.0547016	0.0538124	0.0529515	0.0521174	0.051309	0.0505252	0.0497648	0.0490268	0.0483102	0.0476141	0.0469377	0.0462801	0.0456406
0.175	0.372757	0.369772	0.361241	0.34829	0.332373	0.314903	0.297019	0.279511	0.262861	0.247314	0.232959	0.21979	0.20775	0.196754	0.186709	0.177525	0.169112	0.161391	0.154289	0.147743	0.141694	0.136093	0.130895	0.12606	0.121553	0.117344	0.113406	0.109714	0.106246	0.102985	0.0999113	0.097011	0.0942699	0.0916757	0.0892171	0.086884	0.0846672	0.0825585	0.0805503	0.0786358	0.0768085	0.0750629	0.0733936	0.0717958	0.0702652	0.0687975	0.0673891	0.0660364	0.0647364	0.0634859	0.0622823	0.061123	0.0600057	0.058928	0.057888	0.0568837	0.0559134	0.0549753	0.0540679	0.0531897	0.0523394	0.0515157	0.0507172	0.049943	0.0491919	0.0484629	0.047755	0.0470674	0.0463992	0.0457496	0.0451178
0.2	0.368031	0.365067	0.356603	0.34376	0.327991	0.310702	0.293021	0.275729	0.259298	0.243967	0.22982	0.216848	0.20499	0.194163	0.184273	0.17523	0.166947	0.159344	0.152351	0.145903	0.139945	0.134427	0.129304	0.124539	0.120096	0.115947	0.112064	0.108423	0.105003	0.101786	0.0987538	0.0958922	0.0931873	0.0906271	0.0882005	0.0858975	0.0837092	0.0816273	0.0796445	0.077754	0.0759496	0.0742257	0.072577	0.0709989	0.069487	0.0680372	0.0666458	0.0653095	0.0640251	0.0627896	0.0616003	0.0604548	0.0593507	0.0582857	0.0572579	0.0562654	0.0553064	0.0543792	0.0534824	0.0526144	0.0517739	0.0509597	0.0501704	0.0494051	0.0486626	0.0479419	0.0472419	0.0465623	0.0459017	0.0452595	0.0446348
