3	0	0.5	1	1.5	2	2.5	3	3.5	4	4.5	5	5.5	6	6.5	7	7.5	8	8.5	9	9.5	10	10.5	11	11.5	12	12.5	13	13.5	14	14.5	15	15.5	16	16.5	17	17.5	18	18.5	19	19.5	20	20.5	21	21.5	22	22.5	23	23.5	24	24.5	25	25.5	26	26.5	27	27.5	28	28.5	29	29.5	30	30.5	31	31.5	32	32.5	33	33.5	34	34.5	35
0	0.180009	0.179419	0.177692	0.174921	0.171252	0.166857	0.161921	0.156618	0.151105	0.145514	0.139949	0.134488	0.12919	0.124093	0.119215	0.114574	0.110173	0.106008	0.102073	0.0983607	0.0948591	0.0915572	0.0884431	0.0855054	0.0827325	0.0801135	0.0776397	0.0752964	0.0730794	0.0709786	0.068986	0.0670942	0.0652966	0.0635868	0.061959	0.060408	0.0589287	0.0575166	0.0561675	0.0548786	0.0536429	0.0524605	0.0513272	0.05024	0.0491965	0.048194	0.0472302	0.0463032	0.0454108	0.0445512	0.0437228	0.0429238	0.0421537	0.0414084	0.0406892	0.0399941	0.0393218	0.0386714	0.0380416	0.0374317	0.0368407	0.0362678	0.0357121	0.0351729	0.0346495	0.034142	0.0336474	0.0331675	0.0327009	0.0322471	0.0318055
0.025	0.172502	0.171931	0.170254	0.167566	0.164009	0.159755	0.154983	0.149865	0.144553	0.139174	0.133828	0.12859	0.123514	0.118635	0.113974	0.109541	0.105339	0.101366	0.0976144	0.0940753	0.0907382	0.0875919	0.0846251	0.0818263	0.0791846	0.0766894	0.0743308	0.0720995	0.0699867	0.0679843	0.0660848	0.0642811	0.0625669	0.0609362	0.0593834	0.0579036	0.056492	0.0551442	0.0538563	0.0526247	0.0514458	0.0503165	0.0492339	0.0481952	0.047198	0.0462399	0.0453188	0.0444325	0.0435793	0.0427573	0.041965	0.0412007	0.0404632	0.039751	0.0390628	0.0383976	0.0377542	0.0371316	0.0365288	0.0359448	0.035379	0.0348303	0.0342982	0.0337817	0.0332804	0.0327935	0.0323204	0.0318606	0.0314135	0.0309787	0.0305555
0.05	0.166685	0.166134	0.164513	0.161914	0.158478	0.154369	0.149762	0.144824	0.139701	0.134517	0.129366	0.124322	0.119435	0.114739	0.110254	0.105989	0.101946	0.0981233	0.0945132	0.0911073	0.0878952	0.0848661	0.082009	0.0793131	0.0767677	0.0743629	0.072089	0.0699372	0.0678991	0.0659669	0.0641335	0.0623921	0.0607366	0.0591613	0.057661	0.0562307	0.054866	0.0535628	0.0523172	0.0511257	0.049985	0.048892	0.0478441	0.0468385	0.0458729	0.044945	0.0440527	0.043194	0.0423673	0.0415707	0.0408027	0.0400619	0.0393468	0.0386563	0.0379889	0.0373438	0.0367197	0.0361157	0.0355308	0.0349643	0.0344152	0.0338827	0.0333662	0.032865	0.0323783	0.0319057	0.0314464	0.0309999	0.0305658	0.0301435	0.0297326
0.075	0.161829	0.161296	0.159728	0.157216	0.153892	0.149919	0.145465	0.14069	0.135737	0.130724	0.125745	0.120868	0.116143	0.111603	0.107266	0.103142	0.0992316	0.0955333	0.0920401	0.0887434	0.0856336	0.0827	0.0799322	0.0773197	0.0748523	0.0725204	0.0703148	0.068227	0.0662489	0.064373	0.0625925	0.0609009	0.0592923	0.0577612	0.0563026	0.0549118	0.0535845	0.0523166	0.0511046	0.049945	0.0488346	0.0477705	0.04675	0.0457706	0.0448299	0.0439259	0.0430564	0.0422196	0.0414138	0.0406373	0.0398886	0.0391662	0.0384689	0.0377954	0.0371445	0.0365151	0.0359062	0.0353169	0.0347463	0.0341934	0.0336575	0.0331378	0.0326337	0.0321444	0.0316693	0.0312078	0.0307594	0.0303235	0.0298995	0.0294871	0.0290858
0.1	0.157626	0.15711	0.155592	0.15316	0.149941	0.146093	0.141778	0.137151	0.13235	0.127491	0.122663	0.117934	0.113352	0.108947	0.104739	0.100736	0.0969399	0.0933485	0.0899554	0.0867522	0.0837296	0.0808775	0.0781856	0.0756439	0.0732427	0.0709726	0.0688248	0.0667911	0.0648637	0.0630354	0.0612995	0.0596499	0.0580809	0.0565871	0.0551637	0.0538061	0.0525102	0.0512722	0.0500884	0.0489555	0.0478706	0.0468307	0.0458333	0.0448759	0.0439563	0.0430723	0.042222	0.0414035	0.0406153	0.0398556	0.039123	0.0384161	0.0377337	0.0370745	0.0364374	0.0358213	0.0352252	0.0346482	0.0340894	0.033548	0.0330232	0.0325142	0.0320204	0.0315411	0.0310757	0.0306236	0.0301843	0.0297572	0.0293418	0.0289377	0.0285444
0.125	0.153905	0.153405	0.151934	0.149575	0.146455	0.142721	0.138533	0.134041	0.129379	0.124658	0.119966	0.115369	0.110914	0.106629	0.102535	0.0986391	0.094944	0.0914467	0.0881414	0.0850202	0.082074	0.0792931	0.0766676	0.0741879	0.0718444	0.0696282	0.0675309	0.0655443	0.0636611	0.0618742	0.0601772	0.0585642	0.0570296	0.0555682	0.0541754	0.0528468	0.0515782	0.0503661	0.0492068	0.0480973	0.0470345	0.0460157	0.0450384	0.0441001	0.0431987	0.0423321	0.0414984	0.0406959	0.0399229	0.0391778	0.0384592	0.0377658	0.0370963	0.0364495	0.0358244	0.0352198	0.0346348	0.0340685	0.03352	0.0329885	0.0324733	0.0319736	0.0314888	0.0310182	0.0305612	0.0301172	0.0296858	0.0292663	0.0288583	0.0284614	0.0280751
0.15	0.15056	0.150075	0.148647	0.146357	0.143326	0.139699	0.135628	0.13126	0.126724	0.122129	0.117561	0.113084	0.108742	0.104566	0.100574	0.0967745	0.0931693	0.0897562	0.0865294	0.0834814	0.0806034	0.0778859	0.0753196	0.072895	0.0706029	0.0684348	0.0663823	0.0644377	0.0625937	0.0608437	0.0591813	0.0576008	0.0560968	0.0546643	0.0532987	0.0519957	0.0507515	0.0495623	0.0484249	0.047336	0.0462929	0.0452928	0.0443333	0.0434119	0.0425267	0.0416756	0.0408567	0.0400683	0.0393088	0.0385767	0.0378706	0.0371891	0.0365311	0.0358953	0.0352808	0.0346864	0.0341112	0.0335544	0.0330151	0.0324924	0.0319857	0.0314943	0.0310174	0.0305545	0.030105	0.0296683	0.0292438	0.0288311	0.0284297	0.0280392	0.0276591
0.175	0.147517	0.147045	0.145658	0.143432	0.140485	0.136956	0.132993	0.128739	0.12432	0.119841	0.115386	0.111017	0.10678	0.102703	0.0988038	0.0950914	0.0915679	0.088231	0.0850752	0.0820934	0.0792769	0.0766169	0.074104	0.0717291	0.0694835	0.0673587	0.0653467	0.06344	0.0616315	0.0599147	0.0582836	0.0567324	0.055256	0.0538495	0.0525084	0.0512286	0.0500063	0.0488379	0.0477201	0.04665	0.0456246	0.0446413	0.0436978	0.0427918	0.0419212	0.041084	0.0402785	0.0395028	0.0387555	0.0380351	0.0373402	0.0366695	0.0360218	0.035396	0.034791	0.0342058	0.0336395	0.0330913	0.0325602	0.0320455	0.0315465	0.0310625	0.0305928	0.0301368	0.029694	0.0292638	0.0288456	0.028439	0.0280436	0.0276588	0.0272842
0.2	0.144724	0.144265	0.142915	0.140749	0.137879	0.134442	0.13058	0.126432	0.122121	0.117749	0.113398	0.10913	0.104988	0.101002	0.0971877	0.0935552	0.0901064	0.0868391	0.0837483	0.0808269	0.0780667	0.0754591	0.0729949	0.0706655	0.0684623	0.0663771	0.064402	0.0625299	0.0607537	0.0590673	0.0574647	0.0559403	0.054489	0.0531063	0.0517876	0.050529	0.0493266	0.0481772	0.0470774	0.0460242	0.045015	0.0440472	0.0431184	0.0422263	0.041369	0.0405446	0.0397511	0.0389871	0.038251	0.0375413	0.0368566	0.0361957	0.0355574	0.0349407	0.0343444	0.0337676	0.0332094	0.032669	0.0321454	0.031638	0.031146	0.0306687	0.0302056	0.029756	0.0293193	0.028895	0.0284826	0.0280816	0.0276915	0.027312	0.0269425
